observed_at,route_id,source,origin,destination,depart_date,return_date,seats,total_price,currency,carrier,stops,booking_url,fare_notes
2026-09-01T15:23:19Z,dsm-sju-jan-saturdays,serpapi,DSM,SJU,2027-01-09,2027-01-16,1,531.00,USD,American,1,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTAxLTA5agcIARIDRFNNcgcIARIDU0pVGh4SCjIwMjctMDEtMTZqBwgBEgNTSlVyBwgBEgNEU01AAUgBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:23:19Z,dsm-sju-jan-saturdays,serpapi,DSM,SJU,2027-01-09,2027-01-16,1,486.00,USD,American,2,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTAxLTA5agcIARIDRFNNcgcIARIDU0pVGh4SCjIwMjctMDEtMTZqBwgBEgNTSlVyBwgBEgNEU01AAUgBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:23:19Z,dsm-sju-jan-saturdays,serpapi,DSM,SJU,2027-01-09,2027-01-16,1,486.00,USD,American,1,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTAxLTA5agcIARIDRFNNcgcIARIDU0pVGh4SCjIwMjctMDEtMTZqBwgBEgNTSlVyBwgBEgNEU01AAUgBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:23:19Z,dsm-sju-jan-saturdays,serpapi,DSM,SJU,2027-01-09,2027-01-16,1,506.00,USD,Southwest,2,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTAxLTA5agcIARIDRFNNcgcIARIDU0pVGh4SCjIwMjctMDEtMTZqBwgBEgNTSlVyBwgBEgNEU01AAUgBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:23:19Z,dsm-sju-jan-saturdays,serpapi,DSM,SJU,2027-01-09,2027-01-16,1,551.00,USD,United,1,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTAxLTA5agcIARIDRFNNcgcIARIDU0pVGh4SCjIwMjctMDEtMTZqBwgBEgNTSlVyBwgBEgNEU01AAUgBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:23:19Z,dsm-sju-jan-saturdays,serpapi,DSM,SJU,2027-01-09,2027-01-16,1,551.00,USD,Delta,1,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTAxLTA5agcIARIDRFNNcgcIARIDU0pVGh4SCjIwMjctMDEtMTZqBwgBEgNTSlVyBwgBEgNEU01AAUgBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:23:19Z,dsm-sju-jan-saturdays,serpapi,DSM,SJU,2027-01-09,2027-01-16,1,571.00,USD,American,1,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTAxLTA5agcIARIDRFNNcgcIARIDU0pVGh4SCjIwMjctMDEtMTZqBwgBEgNTSlVyBwgBEgNEU01AAUgBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:23:19Z,dsm-sju-jan-saturdays,serpapi,DSM,SJU,2027-01-09,2027-01-16,1,734.00,USD,United,1,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTAxLTA5agcIARIDRFNNcgcIARIDU0pVGh4SCjIwMjctMDEtMTZqBwgBEgNTSlVyBwgBEgNEU01AAUgBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:23:24Z,dsm-sju-jan-saturdays,serpapi,DSM,SJU,2027-01-16,2027-01-23,1,506.00,USD,Delta,2,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTAxLTE2agcIARIDRFNNcgcIARIDU0pVGh4SCjIwMjctMDEtMjNqBwgBEgNTSlVyBwgBEgNEU01AAUgBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:23:24Z,dsm-sju-jan-saturdays,serpapi,DSM,SJU,2027-01-16,2027-01-23,1,509.00,USD,United,1,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTAxLTE2agcIARIDRFNNcgcIARIDU0pVGh4SCjIwMjctMDEtMjNqBwgBEgNTSlVyBwgBEgNEU01AAUgBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:23:24Z,dsm-sju-jan-saturdays,serpapi,DSM,SJU,2027-01-16,2027-01-23,1,556.00,USD,American,1,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTAxLTE2agcIARIDRFNNcgcIARIDU0pVGh4SCjIwMjctMDEtMjNqBwgBEgNTSlVyBwgBEgNEU01AAUgBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:23:24Z,dsm-sju-jan-saturdays,serpapi,DSM,SJU,2027-01-16,2027-01-23,1,506.00,USD,Southwest,2,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTAxLTE2agcIARIDRFNNcgcIARIDU0pVGh4SCjIwMjctMDEtMjNqBwgBEgNTSlVyBwgBEgNEU01AAUgBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:23:24Z,dsm-sju-jan-saturdays,serpapi,DSM,SJU,2027-01-16,2027-01-23,1,509.00,USD,United,2,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTAxLTE2agcIARIDRFNNcgcIARIDU0pVGh4SCjIwMjctMDEtMjNqBwgBEgNTSlVyBwgBEgNEU01AAUgBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:23:24Z,dsm-sju-jan-saturdays,serpapi,DSM,SJU,2027-01-16,2027-01-23,1,536.00,USD,American,2,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTAxLTE2agcIARIDRFNNcgcIARIDU0pVGh4SCjIwMjctMDEtMjNqBwgBEgNTSlVyBwgBEgNEU01AAUgBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:23:24Z,dsm-sju-jan-saturdays,serpapi,DSM,SJU,2027-01-16,2027-01-23,1,638.00,USD,United,1,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTAxLTE2agcIARIDRFNNcgcIARIDU0pVGh4SCjIwMjctMDEtMjNqBwgBEgNTSlVyBwgBEgNEU01AAUgBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:23:24Z,dsm-sju-jan-saturdays,serpapi,DSM,SJU,2027-01-16,2027-01-23,1,639.00,USD,Delta,1,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTAxLTE2agcIARIDRFNNcgcIARIDU0pVGh4SCjIwMjctMDEtMjNqBwgBEgNTSlVyBwgBEgNEU01AAUgBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:23:24Z,dsm-sju-jan-saturdays,serpapi,DSM,SJU,2027-01-16,2027-01-23,1,689.00,USD,Southwest,1,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTAxLTE2agcIARIDRFNNcgcIARIDU0pVGh4SCjIwMjctMDEtMjNqBwgBEgNTSlVyBwgBEgNEU01AAUgBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:23:24Z,dsm-sju-jan-saturdays,serpapi,DSM,SJU,2027-01-16,2027-01-23,1,701.00,USD,American,1,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTAxLTE2agcIARIDRFNNcgcIARIDU0pVGh4SCjIwMjctMDEtMjNqBwgBEgNTSlVyBwgBEgNEU01AAUgBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:23:24Z,dsm-sju-jan-saturdays,serpapi,DSM,SJU,2027-01-16,2027-01-23,1,721.00,USD,Delta,1,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTAxLTE2agcIARIDRFNNcgcIARIDU0pVGh4SCjIwMjctMDEtMjNqBwgBEgNTSlVyBwgBEgNEU01AAUgBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:23:24Z,dsm-sju-jan-saturdays,serpapi,DSM,SJU,2027-01-16,2027-01-23,1,812.00,USD,United,1,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTAxLTE2agcIARIDRFNNcgcIARIDU0pVGh4SCjIwMjctMDEtMjNqBwgBEgNTSlVyBwgBEgNEU01AAUgBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:23:26Z,dsm-sju-jan-saturdays,serpapi,DSM,SJU,2027-01-23,2027-01-30,1,486.00,USD,United,1,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTAxLTIzagcIARIDRFNNcgcIARIDU0pVGh4SCjIwMjctMDEtMzBqBwgBEgNTSlVyBwgBEgNEU01AAUgBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:23:26Z,dsm-sju-jan-saturdays,serpapi,DSM,SJU,2027-01-23,2027-01-30,1,506.00,USD,Southwest,1,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTAxLTIzagcIARIDRFNNcgcIARIDU0pVGh4SCjIwMjctMDEtMzBqBwgBEgNTSlVyBwgBEgNEU01AAUgBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:23:26Z,dsm-sju-jan-saturdays,serpapi,DSM,SJU,2027-01-23,2027-01-30,1,506.00,USD,American,1,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTAxLTIzagcIARIDRFNNcgcIARIDU0pVGh4SCjIwMjctMDEtMzBqBwgBEgNTSlVyBwgBEgNEU01AAUgBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:23:26Z,dsm-sju-jan-saturdays,serpapi,DSM,SJU,2027-01-23,2027-01-30,1,486.00,USD,United,2,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTAxLTIzagcIARIDRFNNcgcIARIDU0pVGh4SCjIwMjctMDEtMzBqBwgBEgNTSlVyBwgBEgNEU01AAUgBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:23:26Z,dsm-sju-jan-saturdays,serpapi,DSM,SJU,2027-01-23,2027-01-30,1,486.00,USD,American,2,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTAxLTIzagcIARIDRFNNcgcIARIDU0pVGh4SCjIwMjctMDEtMzBqBwgBEgNTSlVyBwgBEgNEU01AAUgBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:23:26Z,dsm-sju-jan-saturdays,serpapi,DSM,SJU,2027-01-23,2027-01-30,1,486.00,USD,American,1,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTAxLTIzagcIARIDRFNNcgcIARIDU0pVGh4SCjIwMjctMDEtMzBqBwgBEgNTSlVyBwgBEgNEU01AAUgBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:23:26Z,dsm-sju-jan-saturdays,serpapi,DSM,SJU,2027-01-23,2027-01-30,1,506.00,USD,Delta,2,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTAxLTIzagcIARIDRFNNcgcIARIDU0pVGh4SCjIwMjctMDEtMzBqBwgBEgNTSlVyBwgBEgNEU01AAUgBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:23:26Z,dsm-sju-jan-saturdays,serpapi,DSM,SJU,2027-01-23,2027-01-30,1,571.00,USD,American,1,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTAxLTIzagcIARIDRFNNcgcIARIDU0pVGh4SCjIwMjctMDEtMzBqBwgBEgNTSlVyBwgBEgNEU01AAUgBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:23:26Z,dsm-sju-jan-saturdays,serpapi,DSM,SJU,2027-01-23,2027-01-30,1,677.00,USD,United,1,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTAxLTIzagcIARIDRFNNcgcIARIDU0pVGh4SCjIwMjctMDEtMzBqBwgBEgNTSlVyBwgBEgNEU01AAUgBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:23:26Z,dsm-sju-jan-saturdays,serpapi,DSM,SJU,2027-01-23,2027-01-30,1,869.00,USD,Delta,1,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTAxLTIzagcIARIDRFNNcgcIARIDU0pVGh4SCjIwMjctMDEtMzBqBwgBEgNTSlVyBwgBEgNEU01AAUgBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:23:28Z,dsm-sju-jan-saturdays,serpapi,DSM,SJU,2027-01-30,2027-02-06,1,506.00,USD,Southwest,1,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTAxLTMwagcIARIDRFNNcgcIARIDU0pVGh4SCjIwMjctMDItMDZqBwgBEgNTSlVyBwgBEgNEU01AAUgBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:23:28Z,dsm-sju-jan-saturdays,serpapi,DSM,SJU,2027-01-30,2027-02-06,1,506.00,USD,American,1,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTAxLTMwagcIARIDRFNNcgcIARIDU0pVGh4SCjIwMjctMDItMDZqBwgBEgNTSlVyBwgBEgNEU01AAUgBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:23:28Z,dsm-sju-jan-saturdays,serpapi,DSM,SJU,2027-01-30,2027-02-06,1,531.00,USD,American,1,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTAxLTMwagcIARIDRFNNcgcIARIDU0pVGh4SCjIwMjctMDItMDZqBwgBEgNTSlVyBwgBEgNEU01AAUgBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:23:28Z,dsm-sju-jan-saturdays,serpapi,DSM,SJU,2027-01-30,2027-02-06,1,533.00,USD,United,1,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTAxLTMwagcIARIDRFNNcgcIARIDU0pVGh4SCjIwMjctMDItMDZqBwgBEgNTSlVyBwgBEgNEU01AAUgBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:23:28Z,dsm-sju-jan-saturdays,serpapi,DSM,SJU,2027-01-30,2027-02-06,1,486.00,USD,United,2,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTAxLTMwagcIARIDRFNNcgcIARIDU0pVGh4SCjIwMjctMDItMDZqBwgBEgNTSlVyBwgBEgNEU01AAUgBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:23:28Z,dsm-sju-jan-saturdays,serpapi,DSM,SJU,2027-01-30,2027-02-06,1,486.00,USD,American,2,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTAxLTMwagcIARIDRFNNcgcIARIDU0pVGh4SCjIwMjctMDItMDZqBwgBEgNTSlVyBwgBEgNEU01AAUgBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:23:28Z,dsm-sju-jan-saturdays,serpapi,DSM,SJU,2027-01-30,2027-02-06,1,486.00,USD,American,1,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTAxLTMwagcIARIDRFNNcgcIARIDU0pVGh4SCjIwMjctMDItMDZqBwgBEgNTSlVyBwgBEgNEU01AAUgBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:23:28Z,dsm-sju-jan-saturdays,serpapi,DSM,SJU,2027-01-30,2027-02-06,1,506.00,USD,Delta,2,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTAxLTMwagcIARIDRFNNcgcIARIDU0pVGh4SCjIwMjctMDItMDZqBwgBEgNTSlVyBwgBEgNEU01AAUgBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:23:28Z,dsm-sju-jan-saturdays,serpapi,DSM,SJU,2027-01-30,2027-02-06,1,509.00,USD,United,1,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTAxLTMwagcIARIDRFNNcgcIARIDU0pVGh4SCjIwMjctMDItMDZqBwgBEgNTSlVyBwgBEgNEU01AAUgBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:23:28Z,dsm-sju-jan-saturdays,serpapi,DSM,SJU,2027-01-30,2027-02-06,1,764.00,USD,United,1,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTAxLTMwagcIARIDRFNNcgcIARIDU0pVGh4SCjIwMjctMDItMDZqBwgBEgNTSlVyBwgBEgNEU01AAUgBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:23:28Z,dsm-sju-jan-saturdays,serpapi,DSM,SJU,2027-01-30,2027-02-06,1,854.00,USD,Delta,1,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTAxLTMwagcIARIDRFNNcgcIARIDU0pVGh4SCjIwMjctMDItMDZqBwgBEgNTSlVyBwgBEgNEU01AAUgBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:23:46Z,dsm-stt-apr-may-saturdays,serpapi,DSM,STT,2027-04-24,2027-05-01,6,3165.00,USD,American,2,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTA0LTI0agcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDUtMDFqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:23:46Z,dsm-stt-apr-may-saturdays,serpapi,DSM,STT,2027-04-24,2027-05-01,6,4311.00,USD,American,1,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTA0LTI0agcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDUtMDFqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:23:46Z,dsm-stt-apr-may-saturdays,serpapi,DSM,STT,2027-04-24,2027-05-01,6,4938.00,USD,United,1,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTA0LTI0agcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDUtMDFqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:23:46Z,dsm-stt-apr-may-saturdays,serpapi,DSM,STT,2027-04-24,2027-05-01,6,6345.00,USD,Delta,1,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTA0LTI0agcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDUtMDFqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:23:46Z,dsm-stt-apr-may-saturdays,serpapi,DSM,STT,2027-04-24,2027-05-01,6,6231.00,USD,United,1,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTA0LTI0agcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDUtMDFqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:23:46Z,dsm-stt-apr-may-saturdays,serpapi,DSM,STT,2027-04-24,2027-05-01,6,7313.00,USD,American,1,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTA0LTI0agcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDUtMDFqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:23:46Z,dsm-stt-apr-may-saturdays,serpapi,DSM,STT,2027-04-24,2027-05-01,6,23451.00,USD,Delta,2,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTA0LTI0agcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDUtMDFqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:23:46Z,dsm-stt-apr-may-saturdays,serpapi,DSM,STT,2027-04-24,2027-05-01,6,23743.00,USD,Delta,1,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTA0LTI0agcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDUtMDFqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:24:06Z,dsm-stt-apr-may-saturdays,serpapi,DSM,STT,2027-05-01,2027-05-08,6,3165.00,USD,American,2,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTA1LTAxagcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDUtMDhqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:24:06Z,dsm-stt-apr-may-saturdays,serpapi,DSM,STT,2027-05-01,2027-05-08,6,4311.00,USD,American,1,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTA1LTAxagcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDUtMDhqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:24:06Z,dsm-stt-apr-may-saturdays,serpapi,DSM,STT,2027-05-01,2027-05-08,6,4938.00,USD,United,1,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTA1LTAxagcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDUtMDhqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:24:06Z,dsm-stt-apr-may-saturdays,serpapi,DSM,STT,2027-05-01,2027-05-08,6,6561.00,USD,Delta,1,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTA1LTAxagcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDUtMDhqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:24:06Z,dsm-stt-apr-may-saturdays,serpapi,DSM,STT,2027-05-01,2027-05-08,6,5813.00,USD,American,2,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTA1LTAxagcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDUtMDhqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:24:06Z,dsm-stt-apr-may-saturdays,serpapi,DSM,STT,2027-05-01,2027-05-08,6,6260.00,USD,United,1,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTA1LTAxagcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDUtMDhqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:24:06Z,dsm-stt-apr-may-saturdays,serpapi,DSM,STT,2027-05-01,2027-05-08,6,6271.00,USD,American,2,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTA1LTAxagcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDUtMDhqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:24:06Z,dsm-stt-apr-may-saturdays,serpapi,DSM,STT,2027-05-01,2027-05-08,6,23151.00,USD,Delta,2,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTA1LTAxagcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDUtMDhqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:24:06Z,dsm-stt-apr-may-saturdays,serpapi,DSM,STT,2027-05-01,2027-05-08,6,23435.00,USD,Delta,1,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTA1LTAxagcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDUtMDhqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:24:22Z,dsm-stt-apr-may-saturdays,serpapi,DSM,STT,2027-05-08,2027-05-15,6,3915.00,USD,American,1,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTA1LTA4agcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDUtMTVqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:24:22Z,dsm-stt-apr-may-saturdays,serpapi,DSM,STT,2027-05-08,2027-05-15,6,4350.00,USD,Delta,1,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTA1LTA4agcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDUtMTVqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:24:22Z,dsm-stt-apr-may-saturdays,serpapi,DSM,STT,2027-05-08,2027-05-15,6,4938.00,USD,United,1,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTA1LTA4agcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDUtMTVqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ,
2026-09-01T15:24:22Z,dsm-stt-apr-may-saturdays,serpapi,DSM,STT,2027-05-08,2027-05-15,6,3165.00,USD,American,2,https://www.google.com/travel/flights?hl=en&gl=us&curr=USD&tfs=CBwQAhoeEgoyMDI3LTA1LTA4agcIARIDRFNNcgcIARIDU1RUGh4SCjIwMjctMDUtMTVqBwgBEgNTVFRyBwgBEgNEU01AAUABQAJAAkACQAJAA0gBcAGYAQE&tfu=EgIIAQ,
